ExperimentName	Subject	Session	Correct	CorrectAns	CorrectLoc	SessionTime	Response	TestList.Sample	TestSlide.RT
2_1x3	20	3	0	4	6	10:04:56	8	8	1902
2_1x3	20	3	0	1	6	10:04:56	4	9	2951
2_1x3	20	3	0	18	17	10:04:56	6	10	1268
2_1x3	20	3	0	2	18	10:04:56	18	11	1138
2_1x3	20	3	0	14	9	10:04:56	10	12	3151
2_1x3	20	3	0	6	16	10:04:56	15	13	1636
2_1x3	20	3	0	10	13	10:04:56	17	14	2615
2_1x3	20	3	0	12	3	10:04:56	2	15	2209
2_1x3	20	3	0	15	8	10:04:56	17	16	7884
2_1x3	20	3	1	5	10	10:04:56	5	17	1793
2_1x3	20	3	0	13	11	10:04:56	12	18	1754
2_1x3	23	3	1	5	10	10:54:58	5	1	2755
2_1x3	23	3	1	9	16	10:54:58	9	2	3200
2_1x3	23	3	0	6	16	10:54:58	16	3	4040
2_1x3	23	3	1	4	6	10:54:58	4	4	1547
2_1x3	23	3	1	3	14	10:54:58	3	5	2560
2_1x3	23	3	1	15	8	10:54:58	15	6	4138
2_1x3	23	3	0	16	13	10:54:58	17	7	10922
2_1x3	23	3	0	7	4	10:54:58	14	8	5722
2_1x3	23	3	0	11	13	10:54:58	6	9	2091
2_1x3	23	3	0	10	13	10:54:58	13	10	2501
2_1x3	23	3	1	12	3	10:54:58	12	11	1369
2_1x3	23	3	0	14	9	10:54:58	15	12	6867
2_1x3	23	3	1	8	2	10:54:58	8	13	2072
2_1x3	23	3	1	18	17	10:54:58	18	14	2712
2_1x3	23	3	0	1	6	10:54:58	12	15	2075
2_1x3	23	3	1	13	11	10:54:58	13	16	2417
2_1x3	23	3	0	2	18	10:54:58	10	17	3380
2_1x3	23	3	0	17	8	10:54:58	2	18	9874
2_1x3	3	2	0	11	13	14:42:48	3	1	6018
2_1x3	3	2	0	15	8	14:42:48	2	2	3631
2_1x3	3	2	0	17	8	14:42:48	6	3	3380
2_1x3	3	2	1	10	13	14:42:48	10	4	1764
2_1x3	3	2	0	3	14	14:42:48	12	5	11139
2_1x3	3	2	0	6	16	14:42:48	11	6	10428
2_1x3	3	2	1	18	17	14:42:48	18	7	7233
2_1x3	3	2	0	9	16	14:42:48	2	8	4125
2_1x3	3	2	0	2	18	14:42:48	5	9	7234
2_1x3	3	2	0	1	6	14:42:48	9	10	12517
2_1x3	3	2	1	7	4	14:42:48	7	11	2069
2_1x3	3	2	1	13	11	14:42:48	13	12	1717
2_1x3	3	2	1	16	13	14:42:48	16	13	1903
2_1x3	3	2	1	4	6	14:42:48	4	14	5059
2_1x3	3	2	1	14	9	14:42:48	14	15	1509
2_1x3	3	2	0	5	10	14:42:48	17	16	7147
2_1x3	3	2	1	8	2	14:42:48	8	17	1772
2_1x3	3	2	0	12	3	14:42:48	5	18	23648
2_1x3	7	3	1	8	2	15:45:28	8	1	3580
2_1x3	7	3	1	7	4	15:45:28	7	2	7480
2_1x3	7	3	1	18	17	15:45:28	18	3	6247
2_1x3	7	3	1	1	6	15:45:28	1	4	1821
2_1x3	7	3	1	17	8	15:45:28	17	5	2083
2_1x3	7	3	1	9	16	15:45:28	9	6	5816
2_1x3	7	3	1	4	6	15:45:28	4	7	1857
2_1x3	7	3	1	3	14	15:45:28	3	8	4085
2_1x3	7	3	0	15	8	15:45:28	18	9	8243
2_1x3	7	3	1	12	3	15:45:28	12	10	1831
2_1x3	7	3	0	14	9	15:45:28	9	11	3987
2_1x3	7	3	1	6	16	15:45:28	6	12	1685
2_1x3	7	3	1	11	13	15:45:28	11	13	4122
2_1x3	7	3	1	5	10	15:45:28	5	14	5929
2_1x3	7	3	0	10	13	15:45:28	18	15	9511
2_1x3	7	3	0	2	18	15:45:28	10	16	6690
2_1x3	7	3	1	13	11	15:45:28	13	17	1747
2_1x3	7	3	1	16	13	15:45:28	16	18	1817
3_3x3_1nsy	11	3	1	17	8	16:24:30	17	1	1598
3_3x3_1nsy	11	3	0	10	13	16:24:30	4	2	2030
3_3x3_1nsy	11	3	0	5	10	16:24:30	6	3	1633
3_3x3_1nsy	11	3	0	2	18	16:24:30	15	4	1811
3_3x3_1nsy	11	3	0	12	3	16:24:30	11	5	1151
3_3x3_1nsy	11	3	0	13	11	16:24:30	2	6	1731
3_3x3_1nsy	11	3	1	14	9	16:24:30	14	7	2153
3_3x3_1nsy	11	3	0	11	13	16:24:30	12	8	3574
3_3x3_1nsy	11	3	1	15	8	16:24:30	15	9	1205
3_3x3_1nsy	11	3	0	6	16	16:24:30	13	10	1956
3_3x3_1nsy	11	3	0	8	2	16:24:30	9	11	1826
3_3x3_1nsy	11	3	0	16	13	16:24:30	10	12	1400
3_3x3_1nsy	11	3	0	1	6	16:24:30	18	13	1861
3_3x3_1nsy	11	3	0	18	17	16:24:30	16	14	1977
3_3x3_1nsy	11	3	0	9	16	16:24:30	8	15	1929
3_3x3_1nsy	11	3	0	4	6	16:24:30	12	16	1525
3_3x3_1nsy	11	3	0	3	14	16:24:30	5	17	5505
3_3x3_1nsy	11	3	0	7	4	16:24:30	3	18	4407
3_3x3_1nsy	16	2	0	12	3	17:02:55	15	1	5785
3_3x3_1nsy	16	2	0	9	16	17:02:55	18	2	5809
3_3x3_1nsy	16	2	0	16	13	17:02:55	14	3	8868
3_3x3_1nsy	16	2	0	13	11	17:02:55	14	4	2116
3_3x3_1nsy	16	2	0	17	8	17:02:55	5	5	2541
3_3x3_1nsy	16	2	0	18	17	17:02:55	9	6	4382
3_3x3_1nsy	16	2	0	6	16	17:02:55	3	7	2523
3_3x3_1nsy	16	2	0	3	14	17:02:55	10	8	4533
3_3x3_1nsy	16	2	0	1	6	17:02:55	8	9	7026
3_3x3_1nsy	16	2	1	11	13	17:02:55	11	10	2503
3_3x3_1nsy	16	2	0	8	2	17:02:55	9	11	3069
3_3x3_1nsy	16	2	0	5	10	17:02:55	12	12	2565
3_3x3_1nsy	16	2	0	4	6	17:02:55	7	13	6622
3_3x3_1nsy	16	2	0	10	13	17:02:55	8	14	5108
3_3x3_1nsy	16	2	0	14	9	17:02:55	3	15	3928
3_3x3_1nsy	16	2	1	2	18	17:02:55	2	16	6541
3_3x3_1nsy	16	2	0	15	8	17:02:55	1	17	4007
3_3x3_1nsy	16	2	0	7	4	17:02:55	1	18	7858
3_3x3_1nsy	30	2	0	2	18	09:54:22	6	1	3547
3_3x3_1nsy	30	2	1	13	11	09:54:22	13	2	2409
3_3x3_1nsy	30	2	0	7	4	09:54:22	6	3	1811
3_3x3_1nsy	30	2	0	14	9	09:54:22	3	4	1502
3_3x3_1nsy	30	2	0	15	8	09:54:22	8	5	1259
3_3x3_1nsy	30	2	0	3	14	09:54:22	17	6	1287
3_3x3_1nsy	30	2	0	9	16	09:54:22	16	7	1594
3_3x3_1nsy	30	2	0	11	13	09:54:22	9	8	1316
3_3x3_1nsy	30	2	0	8	2	09:54:22	5	9	1142
3_3x3_1nsy	30	2	0	6	16	09:54:22	11	10	1144
3_3x3_1nsy	30	2	0	17	8	09:54:22	18	11	1825
3_3x3_1nsy	30	2	0	5	10	09:54:22	18	12	2871
3_3x3_1nsy	30	2	0	12	3	09:54:22	14	13	1263
3_3x3_1nsy	30	2	1	1	6	09:54:22	1	14	1395
3_3x3_1nsy	30	2	0	16	13	09:54:22	2	15	2434
3_3x3_1nsy	30	2	0	4	6	09:54:22	12	16	1205
3_3x3_1nsy	30	2	0	18	17	09:54:22	4	17	2436
3_3x3_1nsy	30	2	0	10	13	09:54:22	5	18	2958
3_3x3_1nsy	23	2	1	10	13	10:43:18	10	1	5509
3_3x3_1nsy	23	2	0	16	13	10:43:18	15	2	13048
3_3x3_1nsy	23	2	0	18	17	10:43:18	2	3	11719
3_3x3_1nsy	23	2	0	15	8	10:43:18	7	4	1976
3_3x3_1nsy	23	2	0	7	4	10:43:18	12	5	17637
3_3x3_1nsy	23	2	1	17	8	10:43:18	17	6	2264
3_3x3_1nsy	23	2	0	11	13	10:43:18	8	7	4290
3_3x3_1nsy	23	2	0	14	9	10:43:18	13	8	5707
3_3x3_1nsy	23	2	0	3	14	10:43:18	2	9	1741
3_3x3_1nsy	23	2	0	5	10	10:43:18	3	10	10165
3_3x3_1nsy	23	2	0	8	2	10:43:18	7	11	2651
3_3x3_1nsy	23	2	0	12	3	10:43:18	5	12	1450
3_3x3_1nsy	23	2	0	1	6	10:43:18	10	13	3345
3_3x3_1nsy	23	2	1	9	16	10:43:18	9	14	3305
3_3x3_1nsy	23	2	0	2	18	10:43:18	6	15	1750
3_3x3_1nsy	23	2	1	4	6	10:43:18	4	16	5436
3_3x3_1nsy	23	2	0	13	11	10:43:18	15	17	1991
3_3x3_1nsy	23	2	0	6	16	10:43:18	13	18	4187
3_3x3_1nsy	3	3	0	8	2	14:54:04	5	1	12138
3_3x3_1nsy	3	3	0	15	8	14:54:04	14	2	6698
3_3x3_1nsy	3	3	0	1	6	14:54:04	16	3	5762
3_3x3_1nsy	3	3	0	9	16	14:54:04	8	4	2316
3_3x3_1nsy	3	3	0	16	13	14:54:04	9	5	6646
3_3x3_1nsy	3	3	0	13	11	14:54:04	10	6	7811
3_3x3_1nsy	3	3	0	4	6	14:54:04	13	7	2606
3_3x3_1nsy	3	3	1	12	3	14:54:04	12	8	1448
3_3x3_1nsy	3	3	0	14	9	14:54:04	6	9	7760
3_3x3_1nsy	3	3	0	6	16	14:54:04	11	10	3057
3_3x3_1nsy	3	3	1	17	8	14:54:04	17	11	1764
3_3x3_1nsy	3	3	0	11	13	14:54:04	1	12	23560
3_3x3_1nsy	3	3	1	2	18	14:54:04	2	13	1652
3_3x3_1nsy	3	3	1	3	14	14:54:04	3	14	2867
3_3x3_1nsy	3	3	0	5	10	14:54:04	4	15	1730
3_3x3_1nsy	3	3	1	7	4	14:54:04	7	16	1423
3_3x3_1nsy	3	3	0	10	13	14:54:04	1	17	3591
3_3x3_1nsy	3	3	0	18	17	14:54:04	15	18	6607
3_3x3_1nsy	7	2	1	6	16	15:34:29	6	1	2787
3_3x3_1nsy	7	2	0	13	11	15:34:29	18	2	2856
3_3x3_1nsy	7	2	0	16	13	15:34:29	15	3	3689
3_3x3_1nsy	7	2	0	11	13	15:34:29	12	4	3649
3_3x3_1nsy	7	2	1	9	16	15:34:29	9	5	2250
3_3x3_1nsy	7	2	1	8	2	15:34:29	8	6	1625
3_3x3_1nsy	7	2	0	10	13	15:34:29	4	7	2480
3_3x3_1nsy	7	2	0	5	10	15:34:29	3	8	4330
3_3x3_1nsy	7	2	1	1	6	15:34:29	1	9	2151
3_3x3_1nsy	7	2	0	4	6	15:34:29	13	10	5918
3_3x3_1nsy	7	2	0	2	18	15:34:29	17	11	2669
3_3x3_1nsy	7	2	0	7	4	15:34:29	2	12	2102
3_3x3_1nsy	7	2	0	15	8	15:34:29	5	13	5243
3_3x3_1nsy	7	2	1	14	9	15:34:29	14	14	1697
3_3x3_1nsy	7	2	0	12	3	15:34:29	5	15	2954
3_3x3_1nsy	7	2	0	17	8	15:34:29	18	16	6867
3_3x3_1nsy	7	2	0	3	14	15:34:29	7	17	2950
3_3x3_1nsy	7	2	0	18	17	15:34:29	13	18	4013
4_4x4_2nsy	11	4	0	16	13	16:35:15	11	1	1319
4_4x4_2nsy	11	4	0	11	13	16:35:15	18	2	4401
4_4x4_2nsy	11	4	0	7	4	16:35:15	17	3	2455
4_4x4_2nsy	11	4	0	9	16	16:35:15	15	4	2495
4_4x4_2nsy	11	4	0	18	17	16:35:15	16	5	2412
4_4x4_2nsy	11	4	0	13	11	16:35:15	9	6	3789
4_4x4_2nsy	11	4	0	17	8	16:35:15	10	7	2167
4_4x4_2nsy	11	4	0	1	6	16:35:15	6	8	1858
4_4x4_2nsy	11	4	0	12	3	16:35:15	2	9	1989
4_4x4_2nsy	11	4	0	8	2	16:35:15	17	10	5153
4_4x4_2nsy	11	4	0	14	9	16:35:15	8	11	1677
4_4x4_2nsy	11	4	0	4	6	16:35:15	13	12	4403
4_4x4_2nsy	11	4	0	6	16	16:35:15	12	13	2590
4_4x4_2nsy	11	4	0	3	14	16:35:15	14	14	1769
4_4x4_2nsy	11	4	0	2	18	16:35:15	7	15	1627
4_4x4_2nsy	11	4	0	10	13	16:35:15	1	16	3370
4_4x4_2nsy	11	4	0	15	8	16:35:15	18	17	7408
4_4x4_2nsy	11	4	0	5	10	16:35:15	13	18	4747
4_4x4_2nsy	20	1	0	10	13	09:38:05	14	1	5945
4_4x4_2nsy	20	1	0	4	6	09:38:05	18	2	3641
4_4x4_2nsy	20	1	0	7	4	09:38:05	2	3	2760
4_4x4_2nsy	20	1	0	16	13	09:38:05	13	4	1834
4_4x4_2nsy	20	1	0	13	11	09:38:05	5	5	6015
4_4x4_2nsy	20	1	0	1	6	09:38:05	10	6	1328
4_4x4_2nsy	20	1	0	6	16	09:38:05	3	7	4150
4_4x4_2nsy	20	1	0	17	8	09:38:05	1	8	1627
4_4x4_2nsy	20	1	0	18	17	09:38:05	17	9	1698
4_4x4_2nsy	20	1	0	11	13	09:38:05	15	10	6308
4_4x4_2nsy	20	1	0	12	3	09:38:05	6	11	4456
4_4x4_2nsy	20	1	0	14	9	09:38:05	6	12	4609
4_4x4_2nsy	20	1	0	9	16	09:38:05	8	13	1662
4_4x4_2nsy	20	1	0	8	2	09:38:05	11	14	1512
4_4x4_2nsy	20	1	0	15	8	09:38:05	18	15	2793
4_4x4_2nsy	20	1	0	3	14	09:38:05	12	16	2240
4_4x4_2nsy	20	1	0	5	10	09:38:05	12	17	1651
4_4x4_2nsy	20	1	0	2	18	09:38:05	10	18	4026
4_4x4_2nsy	23	1	0	4	6	10:28:52	16	1	7109
4_4x4_2nsy	23	1	1	7	4	10:28:52	7	2	4099
4_4x4_2nsy	23	1	0	5	10	10:28:52	18	3	3570
4_4x4_2nsy	23	1	0	3	14	10:28:52	11	4	9235
4_4x4_2nsy	23	1	0	18	17	10:28:52	13	5	2414
4_4x4_2nsy	23	1	0	17	8	10:28:52	4	6	8117
4_4x4_2nsy	23	1	0	6	16	10:28:52	9	7	4089
4_4x4_2nsy	23	1	0	11	13	10:28:52	14	8	11481
4_4x4_2nsy	23	1	0	13	11	10:28:52	1	9	3096
4_4x4_2nsy	23	1	0	15	8	10:28:52	6	10	4750
4_4x4_2nsy	23	1	0	10	13	10:28:52	17	11	8266
4_4x4_2nsy	23	1	0	2	18	10:28:52	5	12	2528
4_4x4_2nsy	23	1	0	8	2	10:28:52	6	13	8127
4_4x4_2nsy	23	1	0	16	13	10:28:52	3	14	7866
4_4x4_2nsy	23	1	0	14	9	10:28:52	15	15	2427
4_4x4_2nsy	23	1	0	12	3	10:28:52	2	16	1706
4_4x4_2nsy	23	1	0	9	16	10:28:52	11	17	8775
4_4x4_2nsy	23	1	0	1	6	10:28:52	10	18	1597
4_4x4_2nsy	3	4	0	11	13	15:05:44	9	1	20782
4_4x4_2nsy	3	4	0	2	18	15:05:44	13	2	1356
4_4x4_2nsy	3	4	0	15	8	15:05:44	11	3	4321
4_4x4_2nsy	3	4	0	3	14	15:05:44	14	4	1665
4_4x4_2nsy	3	4	1	7	4	15:05:44	7	5	8890
4_4x4_2nsy	3	4	0	13	11	15:05:44	6	6	2002
4_4x4_2nsy	3	4	0	5	10	15:05:44	10	7	9591
4_4x4_2nsy	3	4	0	6	16	15:05:44	16	8	2275
4_4x4_2nsy	3	4	1	1	6	15:05:44	1	9	1130
4_4x4_2nsy	3	4	0	17	8	15:05:44	18	10	5272
4_4x4_2nsy	3	4	0	18	17	15:05:44	12	11	10734
4_4x4_2nsy	3	4	0	4	6	15:05:44	2	12	22722
4_4x4_2nsy	3	4	0	10	13	15:05:44	17	13	13564
4_4x4_2nsy	3	4	0	12	3	15:05:44	3	14	9837
4_4x4_2nsy	3	4	0	16	13	15:05:44	18	15	21335
4_4x4_2nsy	3	4	0	9	16	15:05:44	4	16	3162
4_4x4_2nsy	3	4	1	8	2	15:05:44	8	17	1116
4_4x4_2nsy	3	4	0	14	9	15:05:44	12	18	5052
4_4x4_2nsy	7	1	0	10	13	15:20:09	13	1	2989
4_4x4_2nsy	7	1	0	18	17	15:20:09	10	2	7898
4_4x4_2nsy	7	1	0	4	6	15:20:09	16	3	2961
4_4x4_2nsy	7	1	0	12	3	15:20:09	17	4	5434
4_4x4_2nsy	7	1	1	1	6	15:20:09	1	5	5244
4_4x4_2nsy	7	1	0	14	9	15:20:09	18	6	3244
4_4x4_2nsy	7	1	0	13	11	15:20:09	8	7	2571
4_4x4_2nsy	7	1	0	6	16	15:20:09	2	8	5898
4_4x4_2nsy	7	1	0	8	2	15:20:09	7	9	2465
4_4x4_2nsy	7	1	0	15	8	15:20:09	11	10	4154
4_4x4_2nsy	7	1	0	17	8	15:20:09	6	11	3015
4_4x4_2nsy	7	1	0	7	4	15:20:09	6	12	3730
4_4x4_2nsy	7	1	0	16	13	15:20:09	4	13	2582
4_4x4_2nsy	7	1	0	5	10	15:20:09	3	14	2196
4_4x4_2nsy	7	1	0	9	16	15:20:09	4	15	2499
4_4x4_2nsy	7	1	0	11	13	15:20:09	2	16	2104
4_4x4_2nsy	7	1	0	3	14	15:20:09	5	17	3684
4_4x4_2nsy	7	1	0	2	18	15:20:09	16	18	2553
1_1x4	1	1	1	7	4	14:40:57	7	1	2579
1_1x4	1	1	0	18	17	14:40:57	3	2	3276
1_1x4	1	1	0	1	6	14:40:57	9	3	1530
1_1x4	1	1	0	13	11	14:40:57	14	4	2065
1_1x4	1	1	0	11	13	14:40:57	4	5	1526
1_1x4	1	1	0	14	9	14:40:57	16	6	1861
1_1x4	1	1	0	10	13	14:40:57	7	7	3625
1_1x4	1	1	0	5	10	14:40:57	15	8	2618
1_1x4	1	1	0	12	3	14:40:57	13	9	1638
1_1x4	1	1	1	8	2	14:40:57	8	10	1818
1_1x4	1	1	0	15	8	14:40:57	18	11	1865
1_1x4	1	1	0	4	6	14:40:57	11	12	3847
1_1x4	1	1	0	2	18	14:40:57	8	13	3111
1_1x4	1	1	0	17	8	14:40:57	12	14	1490
1_1x4	1	1	0	6	16	14:40:57	10	15	5247
1_1x4	1	1	0	16	13	14:40:57	3	16	1812
1_1x4	1	1	0	9	16	14:40:57	6	17	2033
1_1x4	1	1	0	3	14	14:40:57	17	18	4080
1_1x4	14	4	1	14	9	17:37:20	14	1	2734
1_1x4	14	4	0	1	6	17:37:20	4	2	4537
1_1x4	14	4	0	4	6	17:37:20	3	3	2922
1_1x4	14	4	0	16	13	17:37:20	13	4	9100
1_1x4	14	4	1	17	8	17:37:20	17	5	2504
1_1x4	14	4	1	8	2	17:37:20	8	6	3191
1_1x4	14	4	0	3	14	17:37:20	10	7	4366
1_1x4	14	4	1	9	16	17:37:20	9	8	1816
1_1x4	14	4	0	13	11	17:37:20	4	9	14707
1_1x4	14	4	0	10	13	17:37:20	7	10	4222
1_1x4	14	4	0	7	4	17:37:20	1	11	8072
1_1x4	14	4	1	5	10	17:37:20	5	12	2725
1_1x4	14	4	1	15	8	17:37:20	15	13	6370
1_1x4	14	4	1	11	13	17:37:20	11	14	1535
1_1x4	14	4	1	18	17	17:37:20	18	15	2496
1_1x4	14	4	1	6	16	17:37:20	6	16	2421
1_1x4	14	4	0	12	3	17:37:20	2	17	4107
1_1x4	14	4	0	2	18	17:37:20	12	18	8097
1_1x4	18	4	0	9	16	10:37:01	14	1	2778
1_1x4	18	4	0	5	10	10:37:01	6	2	1151
1_1x4	18	4	0	12	3	10:37:01	17	3	1298
1_1x4	18	4	0	2	18	10:37:01	9	4	1166
1_1x4	18	4	0	16	13	10:37:01	7	5	1611
1_1x4	18	4	0	15	8	10:37:01	11	6	1833
1_1x4	18	4	0	18	17	10:37:01	3	7	958
1_1x4	18	4	0	7	4	10:37:01	13	8	1162
1_1x4	18	4	0	8	2	10:37:01	1	9	2092
1_1x4	18	4	0	11	13	10:37:01	12	10	1289
1_1x4	18	4	0	13	11	10:37:01	18	11	1350
1_1x4	18	4	0	3	14	10:37:01	8	12	2508
1_1x4	18	4	0	4	6	10:37:01	10	13	1092
1_1x4	18	4	0	14	9	10:37:01	15	14	2465
1_1x4	18	4	0	17	8	10:37:01	4	15	3879
1_1x4	18	4	0	6	16	10:37:01	4	16	2407
1_1x4	18	4	0	1	6	10:37:01	5	17	3211
1_1x4	18	4	0	10	13	10:37:01	11	18	4485
1_1x4	25	1	1	7	4	11:14:52	7	1	2425
1_1x4	25	1	0	8	2	11:14:52	6	2	6672
1_1x4	25	1	0	17	8	11:14:52	15	3	7582
1_1x4	25	1	1	1	6	11:14:52	1	4	1905
1_1x4	25	1	0	12	3	11:14:52	16	5	6053
1_1x4	25	1	0	2	18	11:14:52	11	6	3893
1_1x4	25	1	0	15	8	11:14:52	8	7	4931
1_1x4	25	1	1	10	13	11:14:52	10	8	1807
1_1x4	25	1	0	14	9	11:14:52	5	9	1851
1_1x4	25	1	0	5	10	11:14:52	12	10	4945
1_1x4	25	1	0	16	13	11:14:52	13	11	7331
1_1x4	25	1	0	18	17	11:14:52	17	12	8231
1_1x4	25	1	0	6	16	11:14:52	15	13	4626
1_1x4	25	1	0	9	16	11:14:52	12	14	2417
1_1x4	25	1	1	3	14	11:14:52	3	15	3059
1_1x4	25	1	0	11	13	11:14:52	9	16	5017
1_1x4	25	1	0	4	6	11:14:52	2	17	3338
1_1x4	25	1	0	13	11	11:14:52	4	18	3587
1_1x4	5	4	0	12	3	16:21:26	8	1	4991
1_1x4	5	4	1	14	9	16:21:26	14	2	1660
1_1x4	5	4	0	6	16	16:21:26	16	3	5064
1_1x4	5	4	1	7	4	16:21:26	7	4	2265
1_1x4	5	4	0	8	2	16:21:26	17	5	2762
1_1x4	5	4	0	15	8	16:21:26	6	6	3300
1_1x4	5	4	0	3	14	16:21:26	13	7	9511
1_1x4	5	4	1	5	10	16:21:26	5	8	2114
1_1x4	5	4	0	17	8	16:21:26	4	9	3539
1_1x4	5	4	0	11	13	16:21:26	18	10	1661
1_1x4	5	4	0	4	6	16:21:26	15	11	2529
1_1x4	5	4	0	18	17	16:21:26	6	12	3079
1_1x4	5	4	0	2	18	16:21:26	9	13	3578
1_1x4	5	4	1	1	6	16:21:26	1	14	2210
1_1x4	5	4	0	13	11	16:21:26	10	15	8562
1_1x4	5	4	0	10	13	16:21:26	12	16	6238
1_1x4	5	4	0	16	13	16:21:26	3	17	7744
1_1x4	5	4	0	9	16	16:21:26	18	18	1632
2_1x3	1	2	1	14	9	15:00:44	14	1	5032
2_1x3	1	2	1	2	18	15:00:44	2	2	9155
2_1x3	1	2	1	16	13	15:00:44	16	3	3744
2_1x3	1	2	0	11	13	15:00:44	9	4	6081
2_1x3	1	2	1	15	8	15:00:44	15	5	3294
2_1x3	1	2	0	13	11	15:00:44	6	6	4710
2_1x3	1	2	0	5	10	15:00:44	8	7	4577
2_1x3	1	2	0	3	14	15:00:44	1	8	2384
2_1x3	1	2	0	6	16	15:00:44	11	9	2574
2_1x3	1	2	0	4	6	15:00:44	5	10	5186
2_1x3	1	2	1	12	3	15:00:44	12	11	3011
2_1x3	1	2	1	8	2	15:00:44	8	12	2576
2_1x3	1	2	0	17	8	15:00:44	18	13	5074
2_1x3	1	2	0	1	6	15:00:44	12	14	2386
2_1x3	1	2	0	9	16	15:00:44	4	15	3196
2_1x3	1	2	0	7	4	15:00:44	17	16	3197
2_1x3	1	2	0	10	13	15:00:44	13	17	1778
2_1x3	1	2	0	18	17	15:00:44	12	18	1137
2_1x3	14	3	1	17	8	17:26:58	17	1	3104
2_1x3	14	3	1	8	2	17:26:58	8	2	3762
2_1x3	14	3	0	14	9	17:26:58	18	3	12684
2_1x3	14	3	0	5	10	17:26:58	11	4	7920
2_1x3	14	3	1	6	16	17:26:58	6	5	2496
2_1x3	14	3	1	3	14	17:26:58	3	6	2040
2_1x3	14	3	0	4	6	17:26:58	2	7	1818
2_1x3	14	3	1	13	11	17:26:58	13	8	1882
2_1x3	14	3	1	9	16	17:26:58	9	9	2925
2_1x3	14	3	0	12	3	17:26:58	15	10	7826
2_1x3	14	3	0	15	8	17:26:58	4	11	7074
2_1x3	14	3	0	18	17	17:26:58	7	12	11818
2_1x3	14	3	0	11	13	17:26:58	14	13	8191
2_1x3	14	3	1	7	4	17:26:58	7	14	2924
2_1x3	14	3	1	1	6	17:26:58	1	15	1938
2_1x3	14	3	0	2	18	17:26:58	11	16	6804
2_1x3	14	3	1	10	13	17:26:58	10	17	3145
2_1x3	14	3	1	16	13	17:26:58	16	18	2322
2_1x3	18	3	0	13	11	10:26:25	3	1	4391
2_1x3	18	3	0	18	17	10:26:25	16	2	7761
2_1x3	18	3	0	17	8	10:26:25	15	3	5732
2_1x3	18	3	0	11	13	10:26:25	2	4	2135
2_1x3	18	3	0	14	9	10:26:25	9	5	8698
2_1x3	18	3	0	2	18	10:26:25	18	6	5144
2_1x3	18	3	0	3	14	10:26:25	4	7	7026
2_1x3	18	3	0	6	16	10:26:25	14	8	10713
2_1x3	18	3	1	7	4	10:26:25	7	9	1675
2_1x3	18	3	0	15	8	10:26:25	8	10	2459
2_1x3	18	3	0	8	2	10:26:25	16	11	9917
2_1x3	18	3	0	9	16	10:26:25	3	12	16007
2_1x3	18	3	0	1	6	10:26:25	17	13	3463
2_1x3	18	3	0	4	6	10:26:25	1	14	1747
2_1x3	18	3	1	12	3	10:26:25	12	15	2656
2_1x3	18	3	0	16	13	10:26:25	5	16	2340
2_1x3	18	3	0	10	13	10:26:25	18	17	7836
2_1x3	18	3	0	5	10	10:26:25	15	18	3474
2_1x3	25	2	1	11	13	11:27:42	11	1	2578
2_1x3	25	2	1	1	6	11:27:42	1	2	5192
2_1x3	25	2	0	15	8	11:27:42	8	3	2641
2_1x3	25	2	0	14	9	11:27:42	10	4	6848
2_1x3	25	2	0	4	6	11:27:42	14	5	2254
2_1x3	25	2	0	13	11	11:27:42	17	6	6716
2_1x3	25	2	0	3	14	11:27:42	9	7	5515
2_1x3	25	2	0	10	13	11:27:42	4	8	1916
2_1x3	25	2	0	17	8	11:27:42	2	9	2276
2_1x3	25	2	0	5	10	11:27:42	8	10	6153
2_1x3	25	2	0	16	13	11:27:42	17	11	4646
2_1x3	25	2	1	12	3	11:27:42	12	12	1582
2_1x3	25	2	1	7	4	11:27:42	7	13	1619
2_1x3	25	2	1	18	17	11:27:42	18	14	2445
2_1x3	25	2	0	6	16	11:27:42	13	15	4540
2_1x3	25	2	0	2	18	11:27:42	10	16	2806
2_1x3	25	2	0	8	2	11:27:42	15	17	4273
2_1x3	25	2	0	9	16	11:27:42	6	18	1848
2_1x3	5	3	0	6	16	16:11:10	3	1	11096
2_1x3	5	3	1	12	3	16:11:10	12	2	4150
2_1x3	5	3	1	14	9	16:11:10	14	3	5979
2_1x3	5	3	1	2	18	16:11:10	2	4	2865
2_1x3	5	3	1	18	17	16:11:10	18	5	2088
2_1x3	5	3	1	10	13	16:11:10	10	6	3035
2_1x3	5	3	0	3	14	16:11:10	1	7	2333
2_1x3	5	3	0	11	13	16:11:10	7	8	4256
2_1x3	5	3	0	1	6	16:11:10	14	9	10261
2_1x3	5	3	1	15	8	16:11:10	15	10	6513
2_1x3	5	3	1	4	6	16:11:10	4	11	2025
2_1x3	5	3	1	16	13	16:11:10	16	12	3240
2_1x3	5	3	0	7	4	16:11:10	3	13	10867
2_1x3	5	3	1	17	8	16:11:10	17	14	1234
2_1x3	5	3	1	13	11	16:11:10	13	15	2732
2_1x3	5	3	1	8	2	16:11:10	8	16	2024
2_1x3	5	3	0	5	10	16:11:10	3	17	5384
2_1x3	5	3	1	9	16	16:11:10	9	18	2722
3_3x3_1nsy	1	3	0	18	17	15:11:12	13	1	2892
3_3x3_1nsy	1	3	0	8	2	15:11:12	4	2	1980
3_3x3_1nsy	1	3	0	10	13	15:11:12	15	3	2889
